sensor_id,date,timestamp,quartier,temperature,humidite,pression
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:01.946000,Makepe,27.8,79.49,1009.8
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:01.946000,New Bell,30.0,88.56,1011.84
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:01.946000,Bonapriso,25.47,70.09,1010.93
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:01.947000,Akwa,27.82,81.26,1011.67
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:01.947000,Bonanjo,27.33,78.75,1014.6
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:01.947000,Deido,28.38,84.93,1013.91
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:01.947000,Bepanda,30.05,84.78,1014.93
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:01.947000,Makepe,28.72,80.29,1010.51
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:01.947000,New Bell,30.45,89.84,1010.31
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:01.947000,Bonapriso,26.99,77.32,1011.22
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:01.947000,Logbaba,29.89,84.24,1011.65
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:01.947000,Cite SIC,28.93,83.92,1011.36
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:01.947000,Kotto,28.92,86.79,1011.91
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:01.948000,Akwa,26.26,80.64,1014.68
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:01.948000,Bonanjo,27.42,79.75,1014.92
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:01.948000,Deido,26.65,80.22,1010.83
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:01.948000,New Bell,30.32,88.48,1013.96
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:01.948000,Bonapriso,26.18,74.02,1013.72
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:01.948000,Cite SIC,28.91,83.03,1011.48
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:01.948000,Kotto,29.47,87.86,1012.29
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:01.995000,Akwa,27.72,75.18,1013.25
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:01.995000,Bonanjo,26.95,74.33,1008.51
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:01.995000,Bepanda,28.73,80.87,1014.13
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:01.995000,New Bell,30.71,88.79,1014.67
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:01.995000,Cite SIC,29.12,82.8,1010.97
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:01.996000,Akwa,27.06,79.82,1012.46
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:01.996000,Bonanjo,27.47,75.9,1014.2
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:01.996000,Deido,27.75,81.25,1013.25
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:01.996000,Makepe,29.02,78.08,1012.66
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:01.996000,New Bell,30.26,88.05,1012.4
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:01.996000,Bonapriso,27.21,70.81,1010.76
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:01.996000,Cite SIC,28.34,84.66,1014.63
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:01.996000,Kotto,30.11,88.91,1013.99
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:01.997000,Akwa,27.81,80.06,1014.3
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:01.997000,Bonanjo,27.25,75.86,1011.31
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:01.997000,Deido,27.47,81.41,1011.8
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:01.997000,Bepanda,29.61,83.55,1014.87
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:01.997000,Makepe,28.67,81.62,1013.5
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:01.997000,New Bell,28.07,80.19,1008.24
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:01.997000,Logbaba,30.31,84.96,1009.84
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:01.997000,Cite SIC,29.56,83.88,1014.97
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.086000,Akwa,27.16,77.74,1010.86
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.086000,Bepanda,29.72,84.45,1012.34
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.086000,Makepe,28.98,82.24,1014.75
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.086000,New Bell,30.72,86.5,1013.76
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.087000,Akwa,27.71,82.03,1010.65
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.087000,Bonanjo,26.35,77.52,1008.95
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.087000,Deido,28.76,79.88,1013.75
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.087000,Bepanda,29.69,82.64,1013.78
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.087000,Makepe,27.33,77.42,1009.93
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.087000,New Bell,29.82,89.57,1013.59
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.087000,Bonapriso,26.85,74.39,1014.13
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.087000,Logbaba,29.29,84.99,1012.9
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.087000,Cite SIC,29.51,83.29,1014.4
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.087000,Kotto,28.07,88.2,1013.86
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.088000,Akwa,26.39,77.87,1008.04
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.088000,Bonanjo,25.7,72.73,1008.41
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.088000,Deido,28.96,82.66,1013.11
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.088000,Bepanda,27.29,84.81,1013.0
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.088000,Makepe,28.48,82.29,1014.94
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.088000,New Bell,30.02,87.38,1013.98
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.088000,Bonapriso,27.45,71.97,1013.99
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.088000,Logbaba,28.03,86.61,1012.42
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.088000,Cite SIC,29.0,85.23,1011.13
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.088000,Kotto,27.69,88.26,1014.55
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.163000,Akwa,27.25,81.07,1013.12
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.163000,Bonanjo,27.13,79.84,1008.93
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.163000,Deido,27.88,79.63,1011.73
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.163000,New Bell,28.41,84.78,1012.7
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.163000,Bonapriso,26.17,71.74,1014.85
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.163000,Logbaba,29.26,83.05,1012.52
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.163000,Cite SIC,27.98,84.62,1008.83
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.164000,Akwa,26.56,73.04,1012.1
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.164000,Bonanjo,26.95,71.15,1008.56
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.164000,Bepanda,30.09,86.58,1014.19
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.164000,New Bell,29.72,88.73,1014.51
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.164000,Bonapriso,25.32,75.18,1010.17
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.164000,Logbaba,29.71,87.68,1012.23
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.164000,Cite SIC,28.94,80.95,1014.7
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.164000,Kotto,29.94,83.99,1014.97
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.165000,Akwa,27.57,79.82,1014.56
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.165000,Bonanjo,26.46,78.35,1014.87
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.165000,Deido,27.27,77.3,1014.24
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.165000,Bepanda,29.18,84.05,1011.56
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.165000,Makepe,27.47,77.13,1014.09
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.165000,Bonapriso,26.09,77.5,1014.06
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.165000,Logbaba,28.0,79.66,1013.28
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.165000,Cite SIC,29.18,84.9,1014.37
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.165000,Kotto,29.21,85.7,1011.12
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.166000,Makepe,27.28,75.34,1008.07
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.166000,Cite SIC,28.72,85.49,1009.51
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.166000,Kotto,29.4,85.68,1009.63
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.205000,Deido,26.58,80.47,1014.53
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.205000,Bepanda,29.68,78.45,1008.93
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.205000,Logbaba,30.0,87.81,1010.79
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.205000,Cite SIC,29.33,84.31,1012.33
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.206000,Akwa,26.32,74.9,1010.39
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.206000,Bonanjo,27.25,79.97,1014.72
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.206000,Deido,29.15,80.23,1009.53
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.206000,Bepanda,29.0,79.24,1014.93
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.206000,Makepe,29.37,83.48,1014.55
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.206000,New Bell,30.86,85.57,1012.99
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.206000,Bonapriso,27.19,77.51,1014.51
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.206000,Cite SIC,28.14,81.19,1009.63
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.206000,Kotto,29.68,84.48,1010.2
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.207000,Akwa,27.99,81.52,1014.8
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.207000,Bonanjo,27.02,72.35,1011.46
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.207000,Deido,26.69,83.5,1011.4
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.207000,Bepanda,28.45,86.53,1014.55
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.207000,Makepe,27.36,81.55,1013.33
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.207000,New Bell,30.11,80.8,1014.09
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.207000,Bonapriso,27.32,75.68,1009.55
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.207000,Logbaba,29.8,85.68,1014.83
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.207000,Cite SIC,29.62,81.39,1014.78
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.207000,Kotto,28.71,81.03,1013.59
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.208000,Bepanda,27.19,85.57,1008.54
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.237000,Bonanjo,27.58,78.46,1014.19
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.237000,Deido,28.29,75.94,1010.72
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.237000,Cite SIC,27.51,79.8,1011.23
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.238000,Akwa,26.61,76.64,1014.32
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.238000,Bonanjo,27.7,77.18,1012.41
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.238000,Deido,28.61,80.37,1013.48
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.238000,Bepanda,28.93,86.26,1013.97
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.238000,Makepe,29.33,75.2,1011.93
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.238000,New Bell,30.95,89.58,1014.21
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.238000,Bonapriso,25.98,74.99,1011.52
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.238000,Logbaba,29.69,83.73,1012.37
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.238000,Cite SIC,29.6,79.84,1009.2
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.238000,Kotto,29.58,87.24,1011.7
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.239000,Akwa,28.19,77.81,1014.57
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.239000,Bonanjo,27.33,74.91,1010.6
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.239000,Deido,27.81,84.75,1012.26
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.239000,Makepe,29.11,76.61,1014.81
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.239000,New Bell,29.76,88.99,1013.04
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.239000,Bonapriso,25.24,72.91,1008.94
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.239000,Logbaba,29.14,87.69,1013.32
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.239000,Cite SIC,28.6,82.92,1012.91
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.239000,Kotto,28.95,81.64,1010.62
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.240000,Akwa,27.36,76.47,1008.22
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.240000,Deido,28.48,82.36,1013.86
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.240000,Bepanda,27.49,86.39,1009.8
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.240000,Logbaba,29.97,80.6,1009.16
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.272000,Deido,27.92,77.15,1008.35
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.272000,Bonapriso,27.21,77.82,1008.09
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.273000,Akwa,27.94,81.88,1014.98
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.273000,Bonanjo,26.96,70.92,1013.15
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.273000,Makepe,26.56,81.44,1014.97
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.273000,Bonapriso,26.42,74.07,1009.77
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.273000,Logbaba,28.04,84.81,1013.0
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.273000,Kotto,30.0,88.79,1010.55
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.274000,Bonanjo,27.07,73.76,1010.17
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.274000,Deido,26.49,78.97,1009.13
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.274000,Bepanda,29.98,80.04,1014.05
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.274000,Makepe,29.38,77.29,1014.01
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.274000,New Bell,30.6,82.9,1013.01
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.274000,Bonapriso,26.96,73.1,1014.33
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.274000,Logbaba,30.44,83.28,1012.59
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.274000,Cite SIC,27.86,82.96,1014.85
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.274000,Kotto,28.74,86.98,1011.72
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.275000,Akwa,28.16,74.31,1012.84
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.275000,Bonanjo,25.94,70.27,1014.03
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.275000,Deido,29.08,81.88,1013.73
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.275000,Bepanda,29.79,81.05,1013.7
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.275000,Makepe,27.77,79.53,1012.44
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.275000,New Bell,29.88,89.35,1009.72
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.275000,Bonapriso,26.62,73.97,1013.01
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.275000,Cite SIC,29.6,83.85,1008.05
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.275000,Kotto,29.45,80.5,1011.49
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.319000,Akwa,28.31,82.94,1010.4
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.319000,Bonanjo,26.87,79.02,1014.42
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.319000,Deido,27.3,78.04,1011.49
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.319000,Bepanda,27.75,82.76,1008.48
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.319000,Makepe,28.73,76.53,1014.04
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.319000,Bonapriso,26.91,76.58,1008.02
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.319000,Logbaba,29.41,84.63,1014.34
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.319000,Cite SIC,27.1,81.28,1012.26
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.319000,Kotto,29.95,85.24,1014.65
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.320000,Akwa,28.42,80.04,1012.37
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.320000,Bonanjo,25.31,73.44,1013.43
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.320000,Bepanda,29.12,77.28,1013.6
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.320000,Makepe,28.85,80.73,1011.28
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.320000,New Bell,29.98,88.23,1009.55
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.320000,Bonapriso,25.54,70.8,1010.74
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.320000,Cite SIC,28.72,85.87,1014.04
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.320000,Kotto,29.79,86.64,1014.93
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.321000,Akwa,27.22,81.72,1012.86
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.321000,Bonanjo,26.15,78.55,1008.17
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.321000,Deido,26.54,81.28,1009.6
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.321000,Bepanda,29.38,86.82,1013.82
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.321000,Makepe,26.62,80.04,1014.49
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.321000,New Bell,30.93,86.24,1014.05
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.321000,Bonapriso,27.21,72.43,1011.79
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.321000,Logbaba,30.34,86.57,1014.08
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.321000,Cite SIC,28.91,85.61,1009.97
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.321000,Kotto,29.32,84.07,1014.58
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.361000,Cite SIC,28.85,80.09,1012.34
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.362000,Akwa,27.17,80.37,1012.87
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.362000,Bonanjo,27.23,77.97,1014.8
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.362000,Deido,29.09,78.99,1008.17
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.362000,Makepe,27.44,77.83,1012.72
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.362000,New Bell,28.66,89.37,1013.74
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.362000,Bonapriso,27.22,77.99,1011.77
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.362000,Logbaba,30.46,87.73,1014.5
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.362000,Cite SIC,29.59,79.32,1012.36
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.362000,Kotto,30.11,82.91,1011.46
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.363000,Akwa,28.39,82.82,1011.81
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.363000,Bonanjo,27.49,75.43,1010.19
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.363000,Deido,27.76,82.9,1014.9
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.363000,Bepanda,27.56,85.93,1014.85
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.363000,New Bell,29.7,85.78,1014.86
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.363000,Bonapriso,27.12,73.97,1014.87
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.363000,Logbaba,29.89,86.06,1013.93
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.363000,Cite SIC,27.68,85.78,1011.94
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.363000,Kotto,29.02,87.36,1013.33
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.364000,Deido,28.56,79.33,1010.63
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.364000,Bepanda,29.01,77.23,1012.25
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.364000,Makepe,28.59,81.55,1009.15
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.364000,New Bell,29.83,84.74,1013.51
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.364000,Logbaba,28.17,87.63,1013.06
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.400000,Akwa,28.05,80.68,1013.55
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.400000,Bonanjo,25.5,74.15,1011.45
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.400000,Bepanda,29.49,83.6,1012.48
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.400000,Makepe,27.74,77.51,1013.31
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.400000,Bonapriso,26.36,75.98,1012.72
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.400000,Logbaba,30.11,79.13,1014.19
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.400000,Cite SIC,27.24,83.76,1012.92
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.400000,Kotto,28.05,87.17,1013.08
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.401000,Akwa,28.5,81.2,1012.68
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.401000,Bonanjo,27.43,78.51,1014.52
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.401000,Deido,28.63,80.48,1008.68
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.401000,Bepanda,28.85,78.98,1012.92
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.401000,Makepe,29.3,82.92,1014.77
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.401000,Bonapriso,25.53,68.7,1009.44
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.401000,Logbaba,29.83,82.13,1014.76
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.401000,Cite SIC,28.82,81.59,1014.16
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.401000,Kotto,28.41,86.88,1014.8
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.402000,Akwa,27.69,81.09,1011.92
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.402000,Deido,28.31,82.63,1009.22
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.402000,Bepanda,27.93,85.09,1010.67
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.402000,Makepe,28.74,78.81,1014.11
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:58:02.402000,New Bell,29.19,88.68,1012.6
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.402000,Bonapriso,27.28,75.46,1013.37
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.402000,Logbaba,28.08,86.27,1012.94
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.402000,Cite SIC,27.63,85.1,1012.54
SENSOR_KOTTO,2026-03-25,2026-03-25 02:58:02.402000,Kotto,28.36,84.77,1008.13
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.443000,Akwa,28.46,82.64,1011.21
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.443000,Bonanjo,25.62,79.72,1014.89
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.443000,Deido,27.83,84.9,1014.24
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:58:02.443000,Bepanda,29.95,80.07,1014.89
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:58:02.443000,Makepe,27.94,76.7,1009.77
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:58:02.443000,Bonapriso,25.08,76.08,1009.16
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:58:02.443000,Logbaba,28.26,86.8,1009.74
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:58:02.443000,Cite SIC,29.48,84.42,1011.94
SENSOR_AKWA,2026-03-25,2026-03-25 02:58:02.444000,Akwa,25.85,78.99,1011.88
SENSOR_BONANJO,2026-03-25,2026-03-25 02:58:02.444000,Bonanjo,26.42,79.01,1014.0
SENSOR_DEIDO,2026-03-25,2026-03-25 02:58:02.444000,Deido,28.86,75.47,1010.92
